"desserts";"meats";"juices";"paper_goods";"frozen_foods";"snack_foods";"canned goods";"beer_wine_spirits";"dairy";"breads";"produce";"receipt_id"
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;55273.0
1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;55274.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;55283.0
1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55301.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;55304.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55337.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55347.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;55358.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;55373.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;55394.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;55447.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55460.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;55476.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;55485.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55486.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55507.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;55518.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55520.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;55529.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55542.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;55546.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;55547.0
1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;55586.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55602.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;55616.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;55619.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;55623.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;55635.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;55642.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;55654.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;55711.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;55719.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;55735.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;55756.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;55758.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55764.0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;55770.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;55785.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55813.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55817.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;55861.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;55872.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;55875.0
1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;55885.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;55908.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;55916.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;55957.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;55976.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55981.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55992.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56012.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;56037.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56043.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;56056.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;56065.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56094.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;56098.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;56117.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;56129.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;56134.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;56149.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56150.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;56189.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;56196.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56198.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;56221.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;56236.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;56254.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;56256.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;56258.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;56264.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56275.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;56280.0
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;56290.0
0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;56294.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;56306.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56346.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;56352.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;56363.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;56379.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;56386.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56406.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56438.0
1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;56444.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;56454.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56464.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56472.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;56488.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56503.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;56529.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56532.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56570.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56573.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;56581.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;56588.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;56614.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;56616.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;56621.0
0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;56632.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;56640.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;56650.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;56654.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56663.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;56670.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;56675.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;56680.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;56691.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56694.0
1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;56702.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;56712.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56717.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;56726.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;56731.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;56736.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;56782.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;56802.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56806.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;56820.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;56823.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56828.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56829.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56860.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;56863.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;56888.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56889.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56891.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;56926.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;56941.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57006.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57039.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;57044.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57086.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57092.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57096.0
1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;57105.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57114.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57118.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;57124.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;57130.0
0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;57132.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;57135.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57150.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;57154.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;57159.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57169.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57176.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;57185.0
1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57187.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57207.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;57208.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57216.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;57220.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;57225.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57227.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;57228.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57240.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57249.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57253.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57262.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;57263.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57266.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57267.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57268.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57295.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;57299.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57301.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;57311.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57324.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;57346.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57349.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57353.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;57354.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57375.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57392.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57407.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57408.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57414.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57415.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;57417.0
1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57427.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;57431.0
1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57462.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57465.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;57477.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;57480.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57498.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57508.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;57509.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57512.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57525.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57539.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57540.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57566.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;57581.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57582.0
1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57585.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;57592.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;57608.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;57623.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57629.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;57637.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57650.0
0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57651.0
0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;57698.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57699.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;57702.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57703.0
1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;57723.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;57724.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;57731.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57747.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57750.0
1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;57758.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57769.0
1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;57787.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57828.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;57829.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;57836.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57838.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57844.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57849.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;57852.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;57853.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;57858.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57870.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;57900.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;57905.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;57908.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57917.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;57939.0
1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;57951.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;57953.0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57978.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58013.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;58031.0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58032.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58033.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58036.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;58043.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;58050.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58062.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;58080.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58084.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58102.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58116.0
1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;58117.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58122.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58138.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58142.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;58151.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58153.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58158.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58177.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;58182.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58186.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;58187.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;58191.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;58210.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;58223.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58259.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58262.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;58266.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;58271.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58273.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;58274.0
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;58294.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58301.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58307.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58313.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58320.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;58329.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58332.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;58358.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;58369.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;58375.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;58379.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58384.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;58398.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;58400.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;58406.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;58415.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;58416.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58419.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58420.0
