receipt_id,desserts,meats,juices,paper_goods,frozen_foods,snack_foods,canned goods,beer_wine_spirits,dairy,breads,produce
46881,1,1,0,1,1,0,0,0,0,0,1
46882,0,1,0,1,0,0,0,0,0,0,1
46883,0,1,0,0,0,0,0,0,0,0,0
46884,0,1,0,0,1,1,0,1,0,1,1
46885,1,0,0,1,0,0,0,0,0,0,0
46886,0,0,1,0,0,0,0,0,1,1,1
46887,1,0,0,0,1,1,0,0,1,0,0
46888,0,0,1,0,1,1,0,1,0,0,0
46889,0,1,0,0,0,0,0,0,0,0,1
46890,1,1,0,0,1,0,1,0,0,1,1
46891,1,0,0,0,0,1,0,0,0,1,0
46892,0,0,0,0,0,0,0,0,0,0,1
46893,0,0,0,0,1,1,0,1,0,0,0
46894,0,0,0,0,1,1,0,1,0,0,0
46895,0,0,0,0,0,1,0,1,0,0,0
46896,1,0,0,0,0,0,0,0,1,0,0
46897,0,0,0,1,0,0,0,0,0,0,0
46898,0,1,0,0,0,1,0,0,0,0,0
46899,1,0,0,1,0,0,0,0,0,0,0
46900,0,0,0,0,0,0,0,0,0,0,1
46901,0,0,1,0,1,1,0,1,0,0,0
46902,0,0,1,1,0,0,0,0,0,0,1
46903,0,1,1,0,0,0,1,0,0,0,0
46904,1,0,0,1,0,1,0,0,1,0,0
46905,0,0,0,1,0,0,0,1,0,0,0
46906,1,0,0,1,0,1,0,0,0,0,1
46907,0,0,0,0,1,1,0,0,0,0,0
46908,0,0,0,0,1,0,0,0,0,0,0
46909,0,0,0,0,1,1,0,1,0,0,0
46910,1,0,0,0,0,0,0,1,0,0,0
46911,0,0,1,0,0,1,0,1,0,1,0
46912,0,0,0,1,0,0,0,1,0,1,0
46913,0,0,0,1,1,1,0,1,0,1,0
46914,0,0,0,0,1,1,0,1,0,0,0
46915,0,1,1,0,0,0,0,0,1,1,1
46916,0,0,0,1,0,1,0,1,0,0,0
46917,1,0,0,0,0,1,0,1,0,1,0
46918,0,1,1,0,0,0,0,1,0,0,1
46919,0,0,1,1,0,0,0,1,1,0,0
46920,0,0,0,1,0,0,0,1,0,0,1
46921,0,0,0,0,1,1,0,1,0,0,0
46922,1,0,0,1,0,0,0,0,0,0,0
46923,0,0,0,0,1,0,0,0,0,0,0
46924,0,0,0,1,1,0,0,1,0,0,1
46925,1,0,0,1,0,0,0,0,0,0,0
46926,0,0,1,0,1,1,0,1,0,0,0
46927,0,0,0,0,0,1,0,0,0,0,0
46928,0,0,0,1,0,1,0,1,0,0,0
46929,1,0,0,1,0,0,0,0,0,0,1
46930,0,0,0,1,0,1,0,0,1,1,0
46931,1,0,0,1,0,0,0,0,0,0,1
46932,0,0,0,0,0,1,0,0,0,1,0
46933,0,0,0,0,0,0,0,0,0,1,1
46934,0,0,1,0,1,1,0,1,0,0,0
46935,0,1,0,0,1,0,0,0,0,0,1
46936,0,0,0,0,0,0,0,1,1,0,0
46937,0,1,0,0,0,0,0,0,0,0,0
46938,1,0,0,0,1,1,0,0,0,0,0
46939,0,0,0,0,1,1,0,0,0,0,0
46940,0,0,0,0,0,0,0,0,0,0,1
46941,1,0,0,1,0,0,0,0,0,0,0
46942,1,0,0,0,1,1,0,0,0,0,0
46943,0,0,0,0,1,1,0,1,0,0,0
46944,1,0,0,1,0,0,0,0,1,1,1
46945,0,0,0,0,1,1,0,0,0,0,0
46946,0,1,0,0,1,0,0,0,1,0,0
46947,1,1,1,1,1,0,0,1,1,1,1
46948,0,0,1,0,0,0,0,0,0,1,0
46949,1,1,0,0,1,1,0,1,1,1,0
46950,0,0,0,0,1,1,0,1,0,0,0
46951,0,1,0,0,0,0,0,0,0,0,0
46952,1,1,0,1,0,0,0,1,0,0,0
46953,1,0,0,0,0,1,0,0,0,0,1
46954,0,1,0,1,0,0,0,0,0,0,1
46955,0,1,0,1,1,1,0,1,1,0,1
46956,0,1,0,0,0,0,0,1,0,0,1
46957,0,0,0,0,1,1,0,1,0,0,0
46958,0,0,0,0,1,0,0,1,0,1,0
46959,0,1,0,1,0,0,0,0,0,0,0
46960,1,1,0,0,0,1,0,0,1,0,0
46961,0,0,0,1,1,1,0,1,0,0,1
46962,0,0,0,0,1,0,0,0,0,0,0
46963,0,1,0,1,1,0,0,0,0,0,0
46964,0,0,1,0,1,0,0,0,0,0,0
46965,0,0,0,0,0,0,0,0,1,0,0
46966,0,0,0,0,1,1,0,1,0,0,0
46967,0,0,0,0,1,0,0,0,0,0,1
46968,0,0,0,1,1,0,0,0,0,0,1
46969,1,0,0,1,0,0,0,0,0,0,0
46970,1,1,1,0,0,0,1,0,0,1,0
46971,0,1,0,0,0,0,0,0,0,0,0
46972,1,1,0,1,0,0,0,0,0,0,0
46973,0,0,0,0,1,1,0,0,1,0,1
46974,0,0,1,1,1,0,0,1,1,0,0
46975,1,0,0,0,1,0,0,0,1,0,0
46976,1,0,1,0,0,0,0,1,0,1,0
46977,0,0,0,0,1,1,0,1,0,0,0
46978,0,0,0,0,0,0,0,1,0,0,0
46979,0,0,0,0,0,0,0,0,0,1,0
46980,1,1,0,1,0,0,0,0,0,1,1
46981,0,0,0,0,1,0,0,0,0,0,1
46982,1,0,0,1,1,1,0,0,1,1,0
46983,0,1,1,0,0,0,0,0,0,1,1
46984,0,0,0,0,0,0,0,0,1,0,0
46985,0,0,0,0,0,0,0,1,0,1,0
46986,0,0,0,0,0,0,0,0,1,0,0
46987,1,0,0,0,1,1,0,1,0,0,0
46988,0,0,0,0,1,1,0,1,1,0,0
46989,1,0,0,1,0,0,0,1,0,0,0
46990,0,0,1,0,1,0,0,0,1,0,1
46991,0,1,0,0,0,0,0,0,1,0,1
46992,0,1,1,0,0,0,0,0,0,1,1
46993,1,0,0,0,1,1,0,1,0,0,0
46994,0,1,1,0,0,0,0,0,0,0,0
46995,1,0,0,1,1,1,1,0,0,1,0
46996,0,0,1,0,0,0,0,0,0,0,0
46997,0,0,0,0,0,1,0,0,0,0,0
46998,1,1,0,1,0,0,0,1,0,0,0
46999,1,0,1,1,1,0,0,1,0,0,0
47000,1,1,1,1,0,1,0,1,1,0,1
47001,0,0,0,1,0,1,0,1,0,0,0
47002,0,0,0,0,0,0,0,0,1,0,0
47003,1,0,0,1,0,1,1,0,0,1,1
47004,0,0,1,1,0,0,0,0,0,0,0
47005,0,0,0,0,0,1,0,0,0,0,0
47006,0,0,0,0,0,0,0,1,0,0,1
47007,0,0,0,0,0,0,0,0,0,1,0
47008,1,0,1,1,0,1,1,0,0,1,0
47009,0,1,0,0,0,0,0,0,0,0,1
47010,0,1,0,0,0,0,0,0,0,1,0
47011,1,0,0,1,0,0,0,0,0,0,0
47012,0,0,0,0,1,1,0,0,0,0,0
47013,0,0,0,1,1,1,0,1,0,1,0
47014,1,0,0,1,0,0,0,1,0,1,0
47015,1,0,0,0,0,0,0,0,0,1,0
47016,0,1,0,0,0,0,0,0,1,0,0
47017,1,1,0,1,0,0,0,0,0,0,0
47018,0,1,0,0,1,1,1,0,0,1,1
47019,0,0,0,0,1,1,0,1,1,0,0
47020,0,1,0,1,0,0,0,0,0,0,1
47021,0,0,0,0,0,0,0,0,0,0,1
47022,0,1,1,0,0,1,0,0,0,0,0
47023,0,0,0,0,0,0,0,0,0,0,1
47024,0,1,0,0,0,0,0,0,0,0,0
47025,1,1,0,1,1,0,0,0,1,1,1
47026,0,1,0,0,0,0,0,0,1,0,0
47027,0,1,0,0,1,1,0,1,0,1,1
47028,0,0,0,0,0,0,0,0,1,0,1
47029,1,0,0,1,0,0,0,0,0,0,0
47030,0,0,0,0,0,0,0,1,0,0,0
47031,0,1,0,0,0,0,0,0,1,0,1
47032,0,1,0,0,1,1,0,1,0,1,1
47033,0,1,0,0,0,0,1,0,0,1,1
47034,0,1,0,0,0,0,0,0,0,0,0
47035,0,0,0,0,0,0,0,0,1,0,0
47036,1,0,0,0,0,0,0,0,1,0,0
47037,0,0,0,1,0,0,0,0,0,0,0
47038,0,1,0,0,0,1,0,0,0,0,0
47039,0,0,0,1,0,0,0,0,0,1,1
47040,1,0,0,1,0,0,0,0,0,0,0
47041,0,0,1,0,0,0,0,0,1,1,1
47042,1,0,0,1,1,0,0,0,0,0,1
47043,1,0,0,0,0,1,0,0,0,0,0
47044,0,0,0,0,0,0,0,1,0,0,0
47045,0,1,0,0,1,0,0,0,0,1,0
47046,0,0,1,0,0,1,0,1,0,0,0
47047,1,0,0,1,0,1,0,0,0,1,0
47048,1,1,0,1,0,1,0,0,0,0,1
47049,0,0,1,1,0,0,0,0,0,0,0
47050,0,0,0,0,0,1,0,0,0,1,0
47051,0,0,1,0,0,0,0,1,1,1,1
47052,1,0,1,1,0,0,0,0,1,0,0
47053,0,1,1,0,0,0,0,1,0,0,1
47054,1,0,0,0,0,0,0,0,1,0,0
47055,0,0,0,1,0,0,0,0,0,0,0
47056,1,0,0,1,0,0,0,0,0,0,0
47057,0,0,0,1,0,0,0,0,0,1,0
47058,1,0,0,0,0,0,0,1,0,0,0
47059,0,0,0,0,0,0,0,0,0,0,1
47060,0,1,0,0,1,1,0,0,1,0,1
47061,0,0,0,0,1,1,0,1,0,0,0
47062,1,0,0,0,1,1,0,1,0,0,0
47063,0,0,0,0,0,0,0,0,0,0,1
47064,1,0,0,0,1,1,0,1,0,0,1
47065,0,0,0,0,1,0,0,0,0,0,1
47066,0,0,0,0,0,0,0,1,0,0,0
47067,0,0,0,0,0,0,0,0,0,0,1
47068,0,0,0,1,0,0,0,1,0,0,0
47069,0,0,0,0,0,0,0,0,0,0,1
47070,0,1,0,1,0,1,0,0,1,0,0
47071,0,0,0,0,0,1,0,0,0,0,0
47072,0,1,0,0,0,0,0,1,0,0,1
47073,0,0,0,0,0,0,0,0,1,0,1
47074,1,0,1,1,0,0,0,0,1,0,0
47075,0,0,0,0,0,0,0,0,1,0,0
47076,0,0,0,0,1,0,0,0,0,0,1
47077,0,0,0,1,0,1,1,1,1,1,1
47078,1,0,0,1,0,0,0,0,0,0,0
47079,0,1,0,1,1,0,0,0,0,0,1
47080,0,0,0,0,0,0,0,1,0,0,0
47081,0,1,0,1,0,0,0,0,0,0,1
47082,0,1,0,0,0,0,0,0,0,1,1
47083,1,1,1,0,0,0,0,0,0,0,1
47084,0,1,1,0,0,0,0,0,1,0,1
47085,0,0,1,0,0,0,0,0,0,0,0
47086,1,0,0,0,1,1,0,0,0,0,0
47087,1,0,0,0,0,0,0,1,0,0,0
47088,0,1,0,0,0,0,0,0,1,0,1
47089,1,0,0,1,0,0,0,0,0,0,0
47090,0,1,0,0,0,1,0,0,0,0,0
47091,0,0,0,0,0,0,0,0,0,1,1
47092,0,1,0,0,0,0,0,0,1,0,1
47093,0,0,0,0,0,0,1,0,0,0,0
47094,0,0,0,0,0,0,0,0,0,0,1
47095,0,1,0,0,1,0,0,0,0,1,0
47096,1,0,0,1,0,0,0,0,1,0,0
47097,0,0,0,0,0,0,0,1,0,0,0
47098,0,0,0,0,0,0,0,1,0,0,1
47099,1,0,0,1,0,1,0,0,0,1,0
47100,0,0,0,0,0,1,0,0,0,0,1
47101,1,1,0,1,1,1,0,0,0,0,1
47102,0,1,1,0,0,0,0,0,0,0,0
47103,1,0,1,1,0,0,0,0,0,0,0
47104,0,0,1,0,0,1,0,1,0,0,0
47105,0,0,1,1,0,0,0,1,0,0,0
47106,0,0,1,1,0,0,0,1,0,0,1
47107,0,1,0,0,0,0,0,0,0,0,0
47108,0,0,0,0,1,0,0,0,0,0,0
47109,1,0,0,0,1,1,0,0,0,0,0
47110,0,1,1,1,1,1,1,1,0,1,0
47111,0,0,0,0,0,0,0,0,0,1,0
47112,0,1,1,1,0,1,1,1,1,1,0
47113,1,1,0,1,0,0,0,0,1,0,1
47114,0,1,0,0,0,1,0,0,0,0,0
47115,1,0,1,1,0,0,0,0,0,1,1
47116,0,1,0,1,1,1,0,1,0,0,0
47117,1,1,0,0,0,0,0,0,0,0,1
47118,0,0,0,0,0,0,0,0,1,0,0
47119,0,0,1,0,0,1,0,0,0,0,0
47120,1,1,0,0,1,1,0,0,0,0,0
47121,1,0,1,0,0,0,0,0,0,0,0
47122,1,0,0,0,0,0,0,0,0,1,1
47123,1,0,0,1,0,0,0,0,0,0,0
47124,0,0,0,0,0,0,0,0,0,1,0
47125,0,1,0,0,1,1,0,1,0,0,1
47126,0,1,0,1,1,1,0,1,0,1,1
47127,0,0,0,0,0,1,0,0,1,0,0
47128,0,1,0,0,0,0,0,0,0,0,1
47129,1,0,0,0,0,0,0,0,0,0,1
47130,0,0,0,1,0,0,0,0,1,0,0
47131,0,1,0,1,0,0,0,1,0,0,1
47132,1,1,0,1,0,1,0,0,0,0,0
47133,0,0,0,0,1,1,0,1,0,0,1
47134,1,0,1,0,0,0,0,0,0,0,0
47135,0,1,0,1,1,1,0,1,0,0,1
47136,0,0,0,0,0,0,0,0,1,0,0
47137,0,0,0,0,1,0,0,0,0,1,0
47138,0,0,0,0,0,0,0,1,0,0,1
47139,0,0,0,0,0,0,0,0,1,0,0
47140,0,0,0,0,1,0,0,0,0,0,0
47141,0,0,1,0,1,1,0,1,1,0,0
47142,0,1,0,1,0,0,0,1,1,1,1
47143,0,0,1,1,1,0,0,1,1,0,0
47144,1,0,0,1,0,0,0,0,0,0,0
47145,1,1,1,1,0,0,0,1,0,1,1
47146,0,1,0,0,0,0,0,0,0,0,0
47147,0,0,0,0,1,0,0,0,0,0,0
47148,0,0,1,1,1,1,0,1,0,0,0
47149,1,0,0,0,1,0,0,0,0,0,0
47150,1,0,0,0,1,0,0,0,1,0,0
47151,0,1,0,0,0,0,0,0,0,0,1
47152,0,0,0,0,1,1,0,1,0,1,1
47153,0,0,0,0,1,1,0,0,0,0,0
47154,1,0,0,1,0,0,0,0,0,0,0
47155,1,0,0,0,0,0,0,1,0,0,0
47156,1,0,1,1,0,0,0,0,0,0,1
47157,0,0,0,0,0,1,0,0,0,1,0
47158,0,1,0,0,1,1,0,1,0,0,0
47159,0,0,0,1,0,0,0,0,0,0,0
47160,0,1,0,0,0,0,0,0,1,0,1
47161,0,1,0,0,1,0,0,0,0,0,0
47162,0,1,0,0,0,1,0,1,0,0,1
47163,0,0,0,0,0,1,0,0,0,0,0
47164,0,0,0,0,1,1,0,1,0,1,0
47165,0,0,1,1,0,0,0,1,0,0,1
47166,0,1,0,0,0,1,0,0,1,0,1
47167,1,0,0,1,0,0,0,0,0,0,0
47168,1,1,1,1,0,0,0,0,0,1,0
47169,0,1,0,0,1,1,0,1,0,0,1
47170,0,1,0,0,0,0,1,0,0,0,0
47171,0,0,0,0,0,0,0,0,0,1,1
47172,0,1,0,0,1,1,0,1,0,1,1
47173,1,0,0,0,1,1,0,0,0,0,0
47174,0,0,0,0,0,0,0,0,1,0,0
47175,1,0,0,1,1,0,1,1,0,0,1
47176,0,0,1,0,0,1,0,0,0,0,0
47177,1,1,0,0,1,1,0,1,0,0,1
47178,0,1,1,0,0,0,0,0,0,1,1
47179,0,0,0,0,0,0,0,1,0,0,0
47180,1,0,0,1,0,0,0,0,0,0,0
47181,0,0,1,0,1,0,0,0,0,0,0
47182,0,1,0,0,1,1,1,1,0,0,0
47183,1,0,0,0,0,0,0,0,0,0,0
47184,1,0,0,1,1,0,0,0,0,0,0
47185,0,1,0,0,1,1,0,1,0,0,0
47186,0,0,0,0,1,0,0,0,0,0,1
47187,0,1,0,0,0,0,0,0,1,0,1
47188,0,0,0,0,0,1,0,0,0,0,0
47189,0,0,0,1,0,0,0,0,0,1,1
47190,0,0,0,0,1,1,0,1,0,0,0
47191,1,0,0,0,0,0,0,0,1,1,0
47192,0,1,0,0,0,0,0,0,1,0,1
47193,0,1,0,1,1,1,0,1,0,0,0
47194,0,0,0,0,1,0,0,0,0,0,0
47195,0,0,1,0,0,1,0,1,0,0,0
47196,0,0,0,0,1,0,0,0,0,0,0
47197,1,1,0,1,0,0,0,0,0,1,1
47198,0,0,1,0,1,1,0,1,0,0,0
47199,0,0,1,0,0,0,0,0,1,1,1
47200,0,0,0,0,0,0,0,1,0,0,0
47201,0,1,0,0,1,1,0,1,0,0,1
47202,0,1,0,0,0,0,0,0,0,0,0
47203,0,1,0,0,0,0,0,0,0,0,0
47204,0,0,0,1,0,0,0,0,0,0,0
47205,1,0,0,1,1,0,0,0,0,0,1
47206,1,0,0,1,0,1,0,1,0,0,0
47207,1,1,1,1,0,0,0,0,0,1,0
47208,1,1,0,0,0,0,0,1,0,0,1
47209,1,0,0,0,0,0,0,0,0,1,1
47210,0,1,0,0,1,0,0,1,0,0,1
47211,0,0,0,0,1,0,0,0,0,0,0
47212,1,0,0,1,0,0,0,0,0,0,0
47213,0,1,0,0,1,0,1,1,1,0,0
47214,1,1,0,0,0,1,0,0,1,0,0
47215,0,0,0,0,0,0,0,0,0,0,1
47216,0,0,0,0,1,0,0,1,0,0,0
47217,0,0,0,1,0,0,1,0,0,0,0
47218,0,0,1,0,0,1,0,0,0,0,0
47219,0,1,1,0,1,1,0,0,0,0,1
47220,0,0,1,0,1,1,0,1,0,0,0
47221,1,0,1,1,0,0,0,1,0,0,0
47222,0,0,0,1,0,0,0,0,0,0,0
47223,1,1,1,0,0,1,1,1,1,1,0
47224,0,1,0,0,0,0,0,0,0,0,0
47225,0,0,0,0,1,0,0,0,0,1,1
47226,0,1,0,0,0,0,0,0,0,0,0
47227,0,0,0,0,0,1,1,0,0,1,0
47228,0,0,0,0,0,1,0,1,0,0,0
47229,1,0,1,0,0,0,0,0,0,0,0
47230,0,1,0,0,0,0,0,1,0,0,1
47231,1,0,0,0,1,0,0,0,0,0,0
47232,0,0,0,0,0,0,0,0,1,0,0
47233,0,0,1,1,0,1,0,1,0,0,0
47234,1,0,0,0,0,0,0,0,0,1,0
47235,1,0,0,1,0,0,0,0,0,0,0
47236,0,1,0,1,1,0,0,0,0,1,1
47237,0,0,0,0,1,1,0,1,0,0,0
47238,1,1,1,1,0,0,0,0,0,1,0
47239,0,0,0,0,0,0,0,0,0,0,1
47240,0,0,1,0,0,1,0,0,0,1,0
47241,1,1,0,1,0,0,0,0,0,1,0
47242,0,0,0,0,0,1,0,1,0,0,1
47243,0,1,0,0,0,1,0,1,0,0,1
47244,0,1,0,0,0,0,0,0,0,0,1
47245,0,0,1,1,1,0,1,0,0,1,0
47246,0,0,0,0,0,0,0,0,0,1,1
47247,1,0,0,1,1,0,0,0,0,0,0
47248,0,0,0,0,0,1,0,1,0,0,0
47249,0,1,1,0,0,0,0,0,0,1,1
47250,0,0,0,1,0,1,0,1,1,1,0
47251,0,1,1,0,0,1,0,0,0,0,1
47252,1,0,1,1,0,1,1,0,0,0,0
47253,1,0,0,1,0,0,0,0,1,0,0
47254,1,1,0,0,0,0,0,0,1,0,1
47255,0,0,0,0,0,0,0,0,1,0,0
47256,1,0,0,0,1,1,0,1,0,1,0
47257,1,0,0,1,1,0,0,0,0,0,0
47258,0,0,0,0,0,0,0,0,1,0,1
47259,1,1,1,1,0,0,0,1,0,1,1
47260,0,0,0,0,0,0,0,0,0,0,1
47261,1,0,0,0,1,0,0,0,0,0,0
47262,0,1,0,1,1,1,0,1,0,0,1
47263,0,0,0,0,1,0,0,0,0,0,1
47264,0,0,0,0,0,0,0,1,0,0,0
47265,1,0,0,0,0,1,0,0,0,0,0
47266,1,0,0,1,0,0,0,1,0,0,0
47267,0,1,0,0,1,1,0,1,1,0,1
47268,1,1,0,1,0,0,0,1,0,0,0
47269,1,0,0,1,0,0,0,0,0,0,1
47270,0,0,0,0,0,0,0,0,0,0,1
47271,0,0,0,0,1,0,0,0,0,0,1
47272,0,0,0,0,0,0,0,0,1,0,0
47273,0,0,0,0,1,0,0,0,0,0,0
47274,0,1,0,0,0,1,0,0,0,0,0
47275,1,0,0,1,0,0,0,0,0,0,0
47276,1,0,1,0,0,0,0,0,0,0,0
47277,1,0,0,0,0,0,0,0,1,1,0
47278,1,0,0,1,0,0,0,0,0,0,1
47279,0,1,0,0,0,0,0,0,1,0,0
47280,0,0,1,0,1,1,0,1,0,1,0
47281,0,0,1,0,1,1,0,1,1,0,0
47282,0,1,0,0,1,1,0,1,1,0,1
47283,1,0,0,1,0,0,0,1,0,0,1
47284,0,0,0,1,1,1,0,1,0,0,1
47285,0,0,0,0,0,0,0,1,0,0,0
47286,0,1,0,0,1,1,0,1,0,0,0
47287,0,1,0,0,0,0,1,0,0,0,1
47288,0,0,0,0,1,1,0,1,0,0,0
47289,0,0,0,0,1,1,1,1,1,1,1
47290,0,0,1,1,0,0,0,1,0,1,0
47291,0,0,1,0,0,0,1,1,1,0,0
47292,1,0,0,0,1,0,0,0,1,0,0
47293,0,0,0,1,1,1,0,1,1,0,1
47294,1,0,0,1,1,0,0,1,0,0,0
47295,0,0,0,0,0,0,0,1,0,0,1
47296,0,1,0,0,0,0,0,0,0,1,1
47297,1,1,1,1,0,0,0,0,0,0,1
47298,0,0,0,1,0,0,0,0,0,0,1
47299,0,0,0,0,0,1,0,0,0,0,1
47300,1,1,0,1,0,0,0,0,0,1,0
47301,1,1,1,1,1,0,0,0,1,0,0
47302,1,0,0,1,0,0,0,1,0,0,0
47303,0,1,0,0,0,0,0,0,0,1,0
47304,1,0,0,1,1,0,0,0,1,0,0
47305,0,0,0,0,0,1,0,0,0,0,1
47306,1,1,0,0,0,1,0,0,1,1,0
47307,0,0,0,0,0,1,0,0,0,1,0
47308,1,0,0,1,0,1,0,0,0,0,0
47309,1,1,0,0,0,1,0,0,1,0,0
47310,0,0,1,1,0,0,0,0,0,0,0
47311,1,1,0,0,0,0,0,1,0,0,0
47312,1,0,0,1,0,1,0,1,0,0,0
47313,0,0,0,0,1,0,0,0,0,0,0
47314,1,1,1,0,0,0,0,0,0,0,1
47315,0,1,1,0,1,0,0,0,0,0,1
47316,0,0,0,1,1,0,0,1,0,0,1
47317,0,0,0,0,1,1,0,1,0,0,0
47318,0,0,0,1,0,0,0,0,0,0,0
47319,0,0,0,0,0,0,0,0,1,1,0
47320,0,1,1,0,0,1,0,1,1,0,1
47321,1,0,0,0,1,0,0,0,0,0,1
47322,0,0,1,1,0,0,0,0,1,0,0
47323,1,1,0,0,0,0,0,0,0,0,1
47324,0,1,1,0,0,0,0,0,0,0,0
47325,0,0,0,0,0,0,0,0,1,0,1
47326,0,1,0,0,1,0,0,0,0,0,1
47327,0,1,1,0,0,0,0,0,0,1,1
47328,0,0,1,0,0,1,0,0,1,0,1
47329,0,0,0,1,0,0,0,0,0,0,0
47330,1,1,0,1,0,1,1,1,0,1,1
47331,0,0,0,0,0,1,0,0,0,0,1
47332,0,1,0,1,0,1,0,1,0,0,0
47333,0,0,0,0,0,1,0,0,0,0,0
47334,0,0,0,0,0,0,0,0,1,0,0
47335,0,1,0,0,0,0,0,0,0,0,1
47336,1,0,0,0,0,1,0,0,0,1,0
47337,0,1,0,1,0,0,0,0,0,0,0
47338,0,1,0,0,1,1,0,1,1,0,1
47339,0,1,1,0,1,0,0,0,0,0,1
47340,0,0,0,0,0,0,1,0,0,0,0
47341,1,0,0,1,1,0,0,1,0,0,1
47342,0,0,1,0,0,0,0,0,0,0,1
47343,0,0,0,0,1,0,0,1,0,1,1
47344,0,0,1,0,0,0,0,0,0,0,0
47345,1,0,0,1,0,0,0,0,0,1,0
47346,0,0,0,0,1,1,0,0,1,0,1
47347,0,0,1,0,1,0,0,0,0,0,0
47348,1,0,0,0,1,0,0,0,0,0,0
47349,0,0,0,0,0,1,0,0,0,0,0
47350,0,0,0,1,0,0,0,1,0,0,1
47351,0,0,0,0,0,0,0,0,1,0,1
47352,0,0,0,0,0,1,0,0,0,0,0
47353,0,0,0,0,1,1,0,1,0,0,1
47354,1,1,1,0,0,0,0,0,0,0,0
47355,0,0,1,1,0,0,0,1,0,0,0
47356,0,0,1,1,0,0,0,0,0,0,0
47357,0,0,0,0,1,0,0,0,0,0,0
47358,0,0,0,0,0,0,0,0,0,1,1
47359,1,0,0,1,0,0,0,0,0,0,0
47360,0,0,1,0,1,1,1,0,0,1,0
47361,1,0,0,1,1,1,0,0,1,0,0
47362,0,0,0,0,0,0,0,0,0,1,0
47363,0,1,0,0,0,0,0,0,0,0,0
47364,0,1,0,1,1,1,0,0,0,0,0
47365,0,1,0,1,1,1,0,1,0,0,0
47366,1,0,0,0,0,0,0,1,0,0,1
47367,1,0,0,1,0,0,0,0,0,0,0
47368,1,0,0,1,0,0,0,0,0,0,0
47369,1,1,1,1,0,0,0,1,1,0,1
47370,0,1,0,0,0,0,0,0,1,0,0
47371,0,0,0,0,1,1,0,1,0,1,1
47372,0,0,0,0,1,0,0,0,0,0,0
47373,0,1,0,1,0,1,1,0,0,1,1
47374,1,0,0,0,0,0,0,1,0,0,0
47375,1,0,0,0,1,1,0,1,0,0,1
47376,0,0,0,0,0,0,0,0,1,0,0
47377,0,1,1,0,0,0,0,0,1,1,1
47378,0,0,0,0,0,0,0,1,1,0,1
47379,0,0,0,0,1,1,0,1,0,0,0
47380,0,0,0,0,0,0,0,0,0,0,1
47381,1,0,0,0,0,0,0,0,0,0,1
47382,0,0,0,0,1,0,0,0,0,0,0
47383,0,0,1,0,0,0,1,0,1,0,0
47384,0,1,0,0,1,0,0,0,0,0,1
47385,0,0,0,1,0,0,0,0,0,1,1
47386,1,1,0,1,0,0,0,1,0,0,0
47387,0,0,0,1,0,0,0,1,0,0,1
47388,1,0,0,0,0,0,0,0,0,0,0
47389,1,0,0,1,0,0,0,0,0,0,0
47390,1,0,0,1,1,1,0,0,1,1,1
47391,0,0,0,1,1,1,0,0,0,1,0
47392,1,0,1,1,0,0,0,0,1,0,0
47393,0,0,0,1,0,0,0,1,0,0,1
47394,1,0,1,0,0,0,0,0,0,0,0
47395,1,0,1,0,1,1,0,1,0,0,1
47396,0,0,1,0,0,0,0,0,0,0,0
47397,0,0,0,1,0,0,0,0,1,1,0
47398,0,0,0,0,1,0,0,1,0,1,0
47399,1,0,0,1,0,0,0,1,0,0,0
47400,0,1,0,1,0,0,0,1,0,0,0
47401,1,1,0,0,1,1,0,0,0,0,0
47402,0,0,0,0,0,0,0,0,1,0,0
47403,1,1,0,1,1,0,0,0,0,0,1
47404,0,0,0,1,0,0,0,1,0,0,0
47405,1,1,0,0,1,0,0,0,0,1,1
47406,0,1,0,1,0,0,0,1,1,1,0
47407,0,0,0,1,1,0,0,0,0,1,0
47408,0,0,0,1,1,1,0,1,0,0,0
47409,0,1,0,0,1,1,0,1,0,1,0
47410,1,0,0,1,0,0,0,0,0,0,0
47411,1,1,0,1,0,0,0,0,0,0,0
47412,0,0,0,0,0,0,0,1,0,0,0
47413,0,0,0,0,0,0,0,1,0,0,0
47414,0,1,0,0,0,0,0,1,0,0,1
47415,0,0,0,0,0,1,0,1,0,0,0
47416,0,0,0,0,1,0,0,0,0,0,0
47417,0,0,0,0,0,1,0,0,1,1,0
47418,0,0,0,0,0,0,0,0,0,1,0
47419,0,0,0,0,1,0,0,0,0,0,1
47420,0,0,1,0,1,0,0,0,0,0,0
47421,0,0,1,1,0,0,0,1,0,0,0
47422,1,0,0,0,0,1,0,0,0,0,0
47423,0,0,0,0,1,1,1,1,0,0,0
47424,0,1,0,0,1,1,0,1,0,1,0
47425,1,0,0,0,0,0,0,1,0,0,0
47426,1,0,0,0,0,0,0,1,0,0,0
47427,0,1,0,0,1,1,0,0,1,0,1
47428,0,0,0,1,1,1,0,1,0,0,0
47429,0,0,1,0,0,0,0,0,0,1,1
47430,0,1,0,0,1,1,0,1,0,0,1
47431,1,1,0,1,0,0,0,0,0,0,0
47432,1,0,0,1,0,0,0,1,1,0,0
47433,1,0,0,1,0,0,0,0,0,0,0
47434,0,1,0,1,1,1,0,1,0,0,1
47435,0,0,0,1,0,0,0,0,0,0,0
47436,0,0,0,0,1,1,0,1,0,0,0
47437,0,1,0,1,1,1,0,1,0,0,0
