CUSTOMER_ID,CHK_ACCT,DURATION,NEW_CAR,USED_CAR,FURNITURE,RADIO/TV,EDUCATION,RETRAINING,AMOUNT,SAV_ACCT,EMPLOYMENT,INSTALL_RATE,MALE_DIV,MALE_SINGLE,MALE_MAR_or_WID,CO-APPLICANT,GUARANTOR,PRESENT_RESIDENT,REAL_ESTATE,PROP_UNKN_NONE,AGE,OTHER_INSTALL,RENT,OWN_RES,NUM_CREDITS,JOB,NUM_DEPENDENTS,TELEPHONE,FOREIGN,RESPONSE
20130240,LOW,36,YES,NO,NO,NO,NO,NO,9271,<100DM-500DM00DM,[4Years-7Years),2,NO,YES,NO,NO,NO,<=1Year,NO,NO,24,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130241,MEDIUM,15,YES,NO,NO,NO,NO,NO,1778,<100DM-500DM00DM,<1Year,2,NO,NO,NO,NO,NO,<=1Year,YES,NO,26,NO,YES,NO,2,UNEMPLOYED,1,NO,NO,NO
20130242,LOW,36,NO,YES,NO,NO,NO,NO,9629,<100DM-500DM00DM,[4Years-7Years),4,NO,YES,NO,NO,NO,>=4Years,NO,NO,24,NO,NO,YES,2,OFFICIAL,1,YES,NO,NO
20130243,LOW,48,NO,NO,NO,NO,NO,NO,3051,<100DM-500DM00DM,[1Year-4Years),3,NO,YES,NO,NO,NO,>=4Years,NO,NO,54,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130244,LOW,48,YES,NO,NO,NO,NO,NO,3931,<100DM-500DM00DM,[4Years-7Years),4,NO,YES,NO,NO,NO,>=4Years,NO,YES,46,NO,NO,NO,1,OFFICIAL,2,NO,NO,NO
20130245,LOW,18,NO,NO,NO,YES,NO,NO,1345,<100DM-500DM00DM,[1Year-4Years),4,NO,NO,YES,NO,NO,(2Years-3Years],YES,NO,26,YES,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130246,LOW,36,NO,NO,YES,NO,NO,NO,2712,<100DM-500DM00DM,>=7Years,2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,41,YES,NO,YES,1,OFFICIAL,2,NO,NO,NO
20130247,LOW,18,YES,NO,NO,NO,NO,NO,3966,<100DM-500DM00DM,>=7Years,1,NO,NO,NO,NO,NO,>=4Years,YES,NO,33,YES,YES,NO,3,OFFICIAL,1,YES,NO,NO
20130248,NO_ACCOUNT,18,NO,NO,NO,NO,NO,YES,4165,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,36,YES,NO,YES,2,OFFICIAL,2,NO,NO,NO
20130249,LOW,36,NO,YES,NO,NO,NO,NO,8335,N/A,>=7Years,3,NO,YES,NO,NO,NO,>=4Years,NO,YES,47,NO,NO,NO,1,OFFICIAL,1,NO,NO,NO
20130250,LOW,18,YES,NO,NO,NO,NO,NO,1216,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,(2Years-3Years],NO,NO,23,NO,YES,NO,1,OFFICIAL,1,YES,NO,NO
20130251,LOW,45,NO,NO,NO,NO,NO,YES,11816,<100DM-500DM00DM,>=7Years,2,NO,YES,NO,NO,NO,>=4Years,NO,NO,29,NO,YES,NO,2,OFFICIAL,1,NO,NO,NO
20130252,HIGH,15,NO,NO,NO,YES,NO,NO,2327,<100DM-500DM00DM,<1Year,2,NO,NO,NO,NO,NO,(2Years-3Years],YES,NO,25,NO,NO,YES,1,RESIDENT,1,NO,NO,NO
20130253,LOW,12,YES,NO,NO,NO,NO,NO,1082,<100DM-500DM00DM,[1Year-4Years),4,NO,YES,NO,NO,NO,>=4Years,NO,NO,48,YES,NO,YES,2,OFFICIAL,1,NO,NO,NO
20130254,LOW,36,NO,NO,YES,NO,NO,NO,5179,<100DM-500DM00DM,[4Years-7Years),4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,29,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130255,NO_ACCOUNT,18,NO,NO,NO,NO,NO,NO,1943,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,>=4Years,YES,NO,23,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130256,NO_ACCOUNT,18,YES,NO,NO,NO,NO,NO,6761,N/A,[1Year-4Years),2,NO,YES,NO,NO,NO,>=4Years,NO,NO,68,NO,YES,NO,2,OFFICIAL,1,NO,NO,NO
20130257,LOW,12,NO,NO,NO,YES,NO,NO,709,<100DM-500DM00DM,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,YES,NO,57,YES,NO,YES,1,RESIDENT,1,NO,NO,NO
20130258,LOW,20,YES,NO,NO,NO,NO,NO,2235,<100DM-500DM00DM,[1Year-4Years),4,NO,NO,YES,NO,YES,(1Year-2Years],NO,NO,33,YES,YES,NO,2,OFFICIAL,1,NO,YES,NO
20130259,LOW,18,YES,NO,NO,NO,NO,NO,1442,<100DM-500DM00DM,[4Years-7Years),4,NO,YES,NO,NO,NO,>=4Years,NO,YES,32,NO,NO,NO,2,RESIDENT,2,NO,NO,NO
20130260,LOW,15,YES,NO,NO,NO,NO,NO,3959,<100DM-500DM00DM,[1Year-4Years),3,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,29,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130261,NO_ACCOUNT,18,NO,NO,NO,NO,NO,YES,2169,<100DM-500DM00DM,[1Year-4Years),4,NO,NO,YES,NO,NO,(1Year-2Years],NO,NO,28,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130262,LOW,24,NO,NO,NO,YES,NO,NO,2439,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,>=4Years,YES,NO,35,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130263,NO_ACCOUNT,10,NO,NO,YES,NO,NO,NO,2210,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],YES,NO,25,YES,YES,NO,1,RESIDENT,1,NO,NO,NO
20130264,LOW,9,YES,NO,NO,NO,NO,NO,1422,<100DM-500DM00DM,<1Year,3,NO,YES,NO,NO,NO,(1Year-2Years],NO,YES,27,NO,NO,NO,1,MANAGEMENT,1,YES,NO,NO
20130265,MEDIUM,24,NO,NO,YES,NO,NO,NO,4057,<100DM-500DM00DM,[4Years-7Years),3,YES,NO,NO,NO,NO,(2Years-3Years],NO,NO,43,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130266,LOW,12,NO,NO,NO,NO,YES,NO,795,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,>=4Years,NO,NO,53,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130267,MEDIUM,48,NO,NO,NO,NO,NO,YES,15672,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,23,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130268,LOW,18,NO,NO,YES,NO,NO,NO,4153,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,YES,NO,(2Years-3Years],NO,NO,42,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130269,LOW,16,YES,NO,NO,NO,NO,NO,2625,<100DM-500DM00DM,>=7Years,2,NO,YES,NO,NO,YES,>=4Years,NO,NO,43,YES,YES,NO,1,OFFICIAL,1,YES,NO,NO
20130270,MEDIUM,24,NO,NO,YES,NO,NO,NO,4736,<100DM-500DM00DM,<1Year,2,NO,NO,NO,NO,NO,>=4Years,NO,NO,25,YES,NO,YES,1,RESIDENT,1,NO,NO,NO
20130271,LOW,24,NO,NO,NO,NO,NO,YES,3161,<100DM-500DM00DM,[1Year-4Years),4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,31,NO,YES,NO,1,OFFICIAL,1,YES,NO,NO
20130272,MEDIUM,48,NO,NO,NO,NO,NO,NO,18424,<100DM-500DM00DM,[1Year-4Years),1,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,32,YES,NO,YES,1,MANAGEMENT,1,YES,YES,NO
20130273,LOW,6,YES,NO,NO,NO,NO,NO,14896,<100DM-500DM00DM,>=7Years,1,NO,YES,NO,NO,NO,>=4Years,NO,YES,68,YES,NO,YES,1,MANAGEMENT,1,YES,NO,NO
20130274,LOW,24,NO,NO,YES,NO,NO,NO,2359,100DM-500DM,UNEMPLOYED,1,YES,NO,NO,NO,NO,<=1Year,NO,NO,33,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130275,LOW,24,NO,NO,YES,NO,NO,NO,3345,<100DM-500DM00DM,>=7Years,4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,39,NO,YES,NO,1,MANAGEMENT,1,YES,NO,NO
20130276,LOW,9,NO,NO,NO,YES,NO,NO,1366,<100DM-500DM00DM,<1Year,3,NO,NO,NO,NO,NO,>=4Years,NO,NO,22,NO,YES,NO,1,OFFICIAL,1,NO,NO,NO
20130277,LOW,24,NO,NO,YES,NO,NO,NO,6872,<100DM-500DM00DM,<1Year,2,YES,NO,NO,NO,NO,<=1Year,NO,NO,55,YES,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130278,LOW,12,YES,NO,NO,NO,NO,NO,697,<100DM-500DM00DM,<1Year,4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,46,YES,NO,YES,2,OFFICIAL,1,YES,NO,NO
20130279,LOW,48,NO,YES,NO,NO,NO,NO,10297,<100DM-500DM00DM,[4Years-7Years),4,NO,YES,NO,NO,NO,>=4Years,NO,YES,39,YES,NO,NO,3,OFFICIAL,2,YES,NO,NO
20130280,MEDIUM,9,NO,NO,NO,YES,NO,NO,1670,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,22,NO,NO,YES,1,OFFICIAL,1,YES,NO,NO
20130281,MEDIUM,30,NO,NO,NO,YES,NO,NO,1919,100DM-500DM,<1Year,4,NO,YES,NO,NO,NO,(2Years-3Years],NO,YES,30,YES,NO,YES,2,MANAGEMENT,1,NO,NO,NO
20130282,HIGH,9,NO,NO,NO,YES,NO,NO,745,<100DM-500DM00DM,[1Year-4Years),3,NO,NO,NO,NO,NO,(1Year-2Years],YES,NO,28,NO,NO,YES,1,RESIDENT,1,NO,NO,NO
20130283,MEDIUM,60,NO,NO,NO,NO,YES,NO,6288,<100DM-500DM00DM,[1Year-4Years),4,NO,YES,NO,NO,NO,>=4Years,NO,YES,42,NO,NO,NO,1,OFFICIAL,1,NO,NO,NO
20130284,LOW,24,NO,NO,YES,NO,NO,NO,3349,500DM-1000DM,<1Year,4,NO,YES,NO,NO,NO,>=4Years,NO,YES,30,NO,NO,NO,1,OFFICIAL,2,YES,NO,NO
20130285,NO_ACCOUNT,18,NO,NO,YES,NO,NO,NO,1533,<100DM-500DM00DM,<1Year,4,NO,NO,YES,YES,NO,<=1Year,NO,NO,43,NO,NO,YES,1,RESIDENT,2,NO,NO,NO
20130286,NO_ACCOUNT,24,NO,NO,NO,YES,NO,NO,3621,100DM-500DM,>=7Years,2,NO,YES,NO,NO,NO,>=4Years,NO,NO,31,NO,NO,YES,2,OFFICIAL,1,NO,NO,NO
20130287,LOW,36,NO,NO,NO,NO,NO,YES,2145,<100DM-500DM00DM,[4Years-7Years),2,NO,YES,NO,NO,NO,<=1Year,NO,NO,24,NO,NO,YES,2,OFFICIAL,1,YES,NO,NO
20130288,MEDIUM,24,NO,YES,NO,NO,NO,NO,4113,500DM-1000DM,<1Year,3,NO,NO,NO,NO,NO,>=4Years,NO,NO,28,NO,YES,NO,1,OFFICIAL,1,NO,NO,NO
20130289,NO_ACCOUNT,36,NO,NO,YES,NO,NO,NO,10974,<100DM-500DM00DM,UNEMPLOYED,4,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,26,NO,NO,YES,2,MANAGEMENT,1,YES,NO,NO
20130290,LOW,28,YES,NO,NO,NO,NO,NO,4006,<100DM-500DM00DM,[1Year-4Years),3,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,45,NO,NO,YES,1,RESIDENT,1,NO,NO,NO
20130291,NO_ACCOUNT,24,NO,NO,NO,YES,NO,NO,2397,500DM-1000DM,>=7Years,3,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,35,YES,NO,YES,2,OFFICIAL,1,YES,NO,NO
20130292,MEDIUM,27,NO,NO,NO,YES,NO,NO,2520,500DM-1000DM,[1Year-4Years),4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,23,NO,NO,YES,2,RESIDENT,1,NO,NO,NO
20130293,LOW,24,YES,NO,NO,NO,NO,NO,1193,<100DM-500DM00DM,UNEMPLOYED,1,NO,NO,NO,YES,NO,>=4Years,NO,YES,29,NO,YES,NO,2,UNEMPLOYED,1,NO,NO,NO
20130294,LOW,60,NO,NO,NO,NO,NO,YES,7297,<100DM-500DM00DM,>=7Years,4,NO,YES,NO,YES,NO,>=4Years,NO,YES,36,NO,YES,NO,1,OFFICIAL,1,NO,NO,NO
20130295,NO_ACCOUNT,24,YES,NO,NO,NO,NO,NO,2538,<100DM-500DM00DM,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,NO,NO,47,NO,NO,YES,2,RESIDENT,2,NO,NO,NO
20130296,MEDIUM,15,YES,NO,NO,NO,NO,NO,1264,100DM-500DM,[1Year-4Years),2,NO,NO,YES,NO,NO,(1Year-2Years],NO,NO,25,NO,YES,NO,1,OFFICIAL,1,NO,NO,NO
20130297,MEDIUM,30,NO,NO,YES,NO,NO,NO,8386,<100DM-500DM00DM,[4Years-7Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,49,NO,NO,YES,1,OFFICIAL,1,NO,NO,NO
20130298,NO_ACCOUNT,48,NO,NO,NO,NO,NO,YES,4844,<100DM-500DM00DM,UNEMPLOYED,3,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,33,YES,YES,NO,1,MANAGEMENT,1,YES,NO,NO
20130299,LOW,36,NO,YES,NO,NO,NO,NO,8229,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,26,NO,NO,YES,1,OFFICIAL,2,NO,NO,NO
20130300,LOW,45,NO,NO,NO,YES,NO,NO,1845,<100DM-500DM00DM,[1Year-4Years),4,NO,YES,NO,NO,NO,>=4Years,NO,YES,23,NO,NO,NO,1,OFFICIAL,1,YES,NO,NO
20130301,LOW,6,NO,NO,NO,YES,NO,NO,1169,N/A,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,YES,NO,67,NO,NO,YES,2,OFFICIAL,1,YES,NO,YES
20130302,NO_ACCOUNT,12,NO,NO,NO,NO,YES,NO,2096,<100DM-500DM00DM,[4Years-7Years),2,NO,YES,NO,NO,NO,(2Years-3Years],YES,NO,49,NO,NO,YES,1,RESIDENT,2,NO,NO,YES
20130303,LOW,42,NO,NO,YES,NO,NO,NO,7882,<100DM-500DM00DM,[4Years-7Years),2,NO,YES,NO,NO,YES,>=4Years,NO,NO,45,NO,NO,NO,1,OFFICIAL,2,NO,NO,YES
20130304,NO_ACCOUNT,36,NO,NO,NO,NO,YES,NO,9055,N/A,[1Year-4Years),2,NO,YES,NO,NO,NO,>=4Years,NO,YES,35,NO,NO,NO,1,RESIDENT,2,YES,NO,YES
20130305,NO_ACCOUNT,24,NO,NO,YES,NO,NO,NO,2835,500DM-1000DM,>=7Years,3,NO,YES,NO,NO,NO,>=4Years,NO,NO,53,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130306,MEDIUM,36,NO,YES,NO,NO,NO,NO,6948,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,35,NO,YES,NO,1,MANAGEMENT,1,YES,NO,YES
20130307,NO_ACCOUNT,12,NO,NO,NO,YES,NO,NO,3059,>=1000DM,[4Years-7Years),2,YES,NO,NO,NO,NO,>=4Years,YES,NO,61,NO,NO,YES,1,RESIDENT,1,NO,NO,YES
20130308,MEDIUM,12,NO,NO,NO,YES,NO,NO,1567,<100DM-500DM00DM,[1Year-4Years),1,NO,NO,NO,NO,NO,<=1Year,NO,NO,22,NO,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130309,LOW,15,YES,NO,NO,NO,NO,NO,1403,<100DM-500DM00DM,[1Year-4Years),2,NO,NO,NO,NO,NO,>=4Years,NO,NO,28,NO,YES,NO,1,OFFICIAL,1,NO,NO,YES
20130310,NO_ACCOUNT,24,NO,NO,NO,YES,NO,NO,2424,N/A,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,NO,NO,53,NO,NO,YES,2,OFFICIAL,1,NO,NO,YES
20130311,LOW,30,NO,NO,NO,NO,NO,YES,8072,N/A,<1Year,2,NO,YES,NO,NO,NO,(2Years-3Years],NO,NO,25,YES,NO,YES,3,OFFICIAL,1,NO,NO,YES
20130312,NO_ACCOUNT,24,NO,NO,NO,YES,NO,NO,3430,500DM-1000DM,>=7Years,3,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,31,NO,NO,YES,1,OFFICIAL,2,YES,NO,YES
20130313,NO_ACCOUNT,9,YES,NO,NO,NO,NO,NO,2134,<100DM-500DM00DM,[1Year-4Years),4,NO,YES,NO,NO,NO,>=4Years,NO,NO,48,NO,NO,YES,3,OFFICIAL,1,YES,NO,YES
20130314,LOW,6,NO,NO,NO,YES,NO,NO,2647,500DM-1000DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(2Years-3Years],YES,NO,44,NO,YES,NO,1,OFFICIAL,2,NO,NO,YES
20130315,LOW,10,YES,NO,NO,NO,NO,NO,2241,<100DM-500DM00DM,<1Year,1,NO,YES,NO,NO,NO,(2Years-3Years],YES,NO,48,NO,YES,NO,2,RESIDENT,2,NO,YES,YES
20130316,MEDIUM,12,NO,YES,NO,NO,NO,NO,1804,100DM-500DM,<1Year,3,NO,YES,NO,NO,NO,>=4Years,NO,NO,44,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130317,NO_ACCOUNT,10,NO,NO,YES,NO,NO,NO,2069,N/A,[1Year-4Years),2,NO,NO,YES,NO,NO,<=1Year,NO,NO,26,NO,NO,YES,2,OFFICIAL,1,NO,YES,YES
20130318,LOW,6,NO,NO,YES,NO,NO,NO,1374,<100DM-500DM00DM,[1Year-4Years),1,NO,YES,NO,NO,NO,(1Year-2Years],YES,NO,36,YES,NO,YES,1,RESIDENT,1,YES,NO,YES
20130319,NO_ACCOUNT,6,NO,NO,NO,YES,NO,NO,426,<100DM-500DM00DM,>=7Years,4,NO,NO,YES,NO,NO,>=4Years,NO,NO,39,NO,NO,YES,1,RESIDENT,1,NO,NO,YES
20130320,HIGH,12,NO,NO,NO,YES,NO,NO,409,>=1000DM,[1Year-4Years),3,NO,NO,NO,NO,NO,(2Years-3Years],YES,NO,42,NO,YES,NO,2,OFFICIAL,1,NO,NO,YES
20130321,MEDIUM,7,NO,NO,NO,YES,NO,NO,2415,<100DM-500DM00DM,[1Year-4Years),3,NO,YES,NO,NO,YES,(1Year-2Years],YES,NO,34,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130322,MEDIUM,18,NO,NO,NO,NO,NO,YES,1913,>=1000DM,<1Year,3,NO,NO,YES,NO,NO,(2Years-3Years],YES,NO,36,YES,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130323,LOW,24,NO,NO,YES,NO,NO,NO,4020,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,27,YES,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130324,MEDIUM,18,YES,NO,NO,NO,NO,NO,5866,100DM-500DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,30,NO,NO,YES,2,OFFICIAL,1,YES,NO,YES
20130325,NO_ACCOUNT,12,NO,NO,NO,NO,NO,YES,1264,N/A,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,NO,YES,57,NO,YES,NO,1,RESIDENT,1,NO,NO,YES
20130326,HIGH,12,NO,NO,YES,NO,NO,NO,1474,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,<=1Year,NO,NO,33,YES,NO,YES,1,MANAGEMENT,1,YES,NO,YES
20130327,NO_ACCOUNT,48,NO,NO,NO,NO,YES,NO,6110,<100DM-500DM00DM,[1Year-4Years),1,NO,YES,NO,NO,NO,(2Years-3Years],NO,YES,31,YES,NO,NO,1,OFFICIAL,1,YES,NO,YES
20130328,HIGH,10,NO,NO,NO,NO,NO,NO,1225,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,37,NO,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130329,MEDIUM,9,NO,NO,NO,YES,NO,NO,458,<100DM-500DM00DM,[1Year-4Years),4,NO,YES,NO,NO,NO,(2Years-3Years],YES,NO,24,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130330,NO_ACCOUNT,30,NO,NO,NO,YES,NO,NO,2333,500DM-1000DM,>=7Years,4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,30,YES,NO,YES,1,MANAGEMENT,1,NO,NO,YES
20130331,MEDIUM,12,NO,NO,NO,YES,NO,NO,1158,500DM-1000DM,[1Year-4Years),3,YES,NO,NO,NO,NO,<=1Year,NO,NO,26,NO,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130332,MEDIUM,18,NO,NO,NO,NO,NO,NO,6204,<100DM-500DM00DM,[1Year-4Years),2,NO,YES,NO,NO,NO,>=4Years,YES,NO,44,NO,NO,YES,1,RESIDENT,2,YES,NO,YES
20130333,LOW,30,NO,YES,NO,NO,NO,NO,6187,100DM-500DM,[4Years-7Years),1,NO,NO,YES,NO,NO,>=4Years,NO,NO,24,NO,YES,NO,2,OFFICIAL,1,NO,NO,YES
20130334,NO_ACCOUNT,11,YES,NO,NO,NO,NO,NO,1393,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,>=4Years,NO,NO,35,NO,NO,YES,2,MANAGEMENT,1,NO,NO,YES
20130335,NO_ACCOUNT,36,NO,NO,NO,YES,NO,NO,2299,500DM-1000DM,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,NO,NO,39,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130336,LOW,6,NO,YES,NO,NO,NO,NO,1352,500DM-1000DM,UNEMPLOYED,1,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,23,NO,YES,NO,1,UNEMPLOYED,1,YES,NO,YES
20130337,NO_ACCOUNT,11,YES,NO,NO,NO,NO,NO,7228,<100DM-500DM00DM,[1Year-4Years),1,NO,YES,NO,NO,NO,>=4Years,NO,NO,39,NO,NO,YES,2,RESIDENT,1,NO,NO,YES
20130338,NO_ACCOUNT,12,NO,NO,NO,YES,NO,NO,2073,100DM-500DM,[1Year-4Years),4,NO,NO,NO,YES,NO,(1Year-2Years],YES,NO,28,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130339,MEDIUM,24,NO,NO,YES,NO,NO,NO,2333,N/A,<1Year,4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,29,YES,NO,YES,1,RESIDENT,1,NO,NO,YES
20130340,MEDIUM,27,NO,YES,NO,NO,NO,NO,5965,<100DM-500DM00DM,>=7Years,1,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,30,NO,NO,YES,2,MANAGEMENT,1,YES,NO,YES
20130341,NO_ACCOUNT,12,NO,NO,NO,YES,NO,NO,1262,<100DM-500DM00DM,[1Year-4Years),3,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,25,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130342,NO_ACCOUNT,18,NO,YES,NO,NO,NO,NO,3378,N/A,[1Year-4Years),2,NO,YES,NO,NO,NO,<=1Year,NO,NO,31,NO,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130343,NO_ACCOUNT,6,YES,NO,NO,NO,NO,NO,783,N/A,[1Year-4Years),1,NO,YES,NO,NO,YES,(1Year-2Years],YES,NO,26,YES,NO,YES,1,RESIDENT,2,NO,NO,YES
20130344,NO_ACCOUNT,36,NO,NO,NO,YES,NO,NO,9566,<100DM-500DM00DM,[1Year-4Years),2,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,31,YES,NO,YES,2,OFFICIAL,1,NO,NO,YES
20130345,HIGH,18,YES,NO,NO,NO,NO,NO,1961,<100DM-500DM00DM,>=7Years,3,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,23,NO,NO,YES,1,MANAGEMENT,1,NO,NO,YES
20130346,MEDIUM,9,NO,NO,NO,NO,NO,YES,1391,<100DM-500DM00DM,[1Year-4Years),2,NO,NO,YES,NO,NO,<=1Year,YES,NO,27,YES,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130347,MEDIUM,15,NO,NO,NO,YES,NO,NO,1537,N/A,>=7Years,4,NO,YES,NO,NO,YES,>=4Years,YES,NO,50,NO,NO,YES,2,OFFICIAL,1,YES,NO,YES
20130348,NO_ACCOUNT,24,NO,NO,NO,YES,NO,NO,3181,<100DM-500DM00DM,<1Year,4,NO,NO,NO,NO,NO,>=4Years,NO,NO,26,NO,NO,YES,1,OFFICIAL,1,YES,NO,YES
20130349,NO_ACCOUNT,27,NO,NO,NO,NO,NO,NO,5190,N/A,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,NO,NO,48,NO,NO,YES,4,OFFICIAL,2,YES,NO,YES
20130350,NO_ACCOUNT,12,NO,NO,NO,YES,NO,NO,2171,<100DM-500DM00DM,<1Year,2,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,29,YES,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130351,MEDIUM,12,YES,NO,NO,NO,NO,NO,1007,>=1000DM,[1Year-4Years),4,NO,NO,YES,NO,NO,<=1Year,YES,NO,22,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130352,NO_ACCOUNT,36,NO,NO,NO,YES,NO,NO,2394,N/A,[1Year-4Years),4,NO,NO,NO,NO,NO,>=4Years,NO,NO,25,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130353,NO_ACCOUNT,36,NO,YES,NO,NO,NO,NO,8133,<100DM-500DM00DM,[1Year-4Years),1,NO,NO,NO,NO,NO,(1Year-2Years],NO,NO,30,YES,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130354,NO_ACCOUNT,7,NO,NO,NO,YES,NO,NO,730,N/A,>=7Years,4,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,46,NO,YES,NO,2,RESIDENT,1,YES,NO,YES
20130355,LOW,8,NO,NO,NO,NO,NO,NO,1164,<100DM-500DM00DM,>=7Years,3,NO,YES,NO,NO,NO,>=4Years,NO,YES,51,YES,NO,NO,2,MANAGEMENT,2,YES,NO,YES
20130356,MEDIUM,42,NO,NO,NO,NO,NO,YES,5954,<100DM-500DM00DM,[4Years-7Years),2,NO,NO,NO,NO,NO,<=1Year,YES,NO,41,YES,NO,YES,2,RESIDENT,1,NO,NO,YES
20130357,LOW,12,NO,YES,NO,NO,NO,NO,1526,<100DM-500DM00DM,>=7Years,4,NO,YES,NO,NO,NO,>=4Years,NO,YES,66,NO,NO,NO,2,MANAGEMENT,1,NO,NO,YES
20130358,MEDIUM,11,NO,NO,NO,YES,NO,NO,4771,<100DM-500DM00DM,[4Years-7Years),2,NO,YES,NO,NO,NO,>=4Years,NO,NO,51,NO,NO,YES,1,OFFICIAL,1,NO,NO,YES
20130359,NO_ACCOUNT,54,NO,YES,NO,NO,NO,NO,9436,N/A,[1Year-4Years),2,NO,YES,NO,NO,NO,(1Year-2Years],NO,NO,39,NO,NO,YES,1,RESIDENT,2,NO,NO,YES
